Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
H2O16Rel4,Noncovalent,-0.28947529736897354,-2.9142677807369957,1.6194893774141124,-2.0107808008496115,0.004368093492647473,0.35505270436379155,1.7676503411369138,1.0572292325484671,1.0921076994948655,-2.7330673449407965,-1.7020510655326495,0.1838011016994915,-0.6665149295538582,-0.003423895566860926,-0.36573266449567815,-0.6259051912267914
H2O20Rel9,Noncovalent,0.016944610600564725,0.7637979499705545,-1.177311807616388,0.5538519725810388,-0.08770044520791236,-0.34695099916616656,-1.1049952938211784,-0.7786341843253134,-0.7581809733034373,0.6263792597662563,0.22536454051928223,-0.6704455062046277,-0.07497628148932729,-0.0466703687665017,0.07476502073830264,0.1092743394753587
HB262,Noncovalent,0.0805620459210036,2.315643620608554,1.9167982477790262,1.2329894344404357,0.40362512388293487,0.33434287608734914,0.2593197570329659,0.4188150768700102,0.36427287141837517,1.3257934504666624,1.4611409598235767,1.764622550043724,0.5793156845912201,0.1178811276950692,0.10986340058296618,-0.08642549108364068
HB49,Noncovalent,0.09993677336645254,1.0922967130386416,1.2671163856741778,0.14772078100551567,0.23449954768739667,-0.006819811386186343,0.007098379484503498,0.2583986097131389,0.27883352103997244,0.31245592304302455,0.9035191013003959,1.025916416042633,-0.00044958236613743495,0.11331850894670788,0.013086224724333287,-0.020756555327427224
HCP32,Noncovalent,-0.48239093105321035,0.5630494418330012,0.7768808488015804,0.5169349177816329,-0.9915627820731008,-0.8023317662947695,-0.5431870629313018,-0.4748781425071319,-0.8066254273179485,-1.1399220781409667,-0.3430333407454906,0.39327781059548483,-1.4319770529795304,-0.3685285977111095,-0.23365857277384794,-0.5536188242299559
HEAVY28,Noncovalent,0.020540507409422922,-1.3043960617706014,-1.2545707337941379,-0.9639799868164783,-0.20399878054203016,-0.28976287821396374,-0.18984366839069075,0.07935631155756258,0.17952776896522105,-0.6124419025884767,-0.6401668511308622,-1.0363095323992275,-0.5280508046261959,-0.12327460370948325,-0.11751059754027081,0.04968884345263695
HSG,Noncovalent,0.1343961498749304,2.5841964683818417,2.4142257381842662,1.7216840837250045,0.14046792556873064,0.5557120408242923,0.4302848315892903,0.5949596686970845,0.11187082178122923,1.6693529998581198,1.4640127788419255,2.2405605788377487,0.9771326242662258,0.05014343496663322,0.058793715806612544,0.024080776674928535
HW30,Noncovalent,-0.04607987825236337,1.0209692051361814,1.0404611826153904,0.47556599276559136,-0.04792168967986634,-0.1490091194011996,-0.06920786525236146,-0.1212398004120099,-0.18349823863828368,0.41880785705672813,0.3963028698254802,0.9004931989467845,0.09163954232128184,-0.04402528673643727,-0.0630184987662781,-0.064841309706049
HW6Cl5,Noncovalent,-0.29655741321156837,5.634289595800068,3.4513126996808956,0.7588273023575709,-0.8335507038523972,-2.614638404290246,-2.9876413559910384,-2.4210968494356004,-2.1738274691027497,0.8975301391118797,2.716219198713386,2.8156185316958164,-2.0978872511487885,-0.2036369523057381,-0.34841954011105536,0.13847293079123588
HW6F,Noncovalent,0.2755075557957447,4.243029463912574,1.6216414024897656,-0.851732286534799,-1.1238133768546443,-3.917420817301425,-3.881629203850719,-1.8234975682558858,-2.132743722938155,0.21279630881103864,2.20913171083143,0.8299658700127471,-3.8831548781199614,0.12280685896259409,0.06793923987734253,0.41156017538409745
He3,Noncovalent,0.07638705868028128,0.21437987662359553,-0.596499988215057,0.24806171785808548,-0.43968820468410547,-0.358379457293937,-0.13441324137509766,0.18874980923136905,-0.17784298510300378,0.1614672327768741,0.08877606658930233,-0.02436084880284777,-0.46829634111787444,0.060608673603563784,-0.003798633723287053,0.07910365648217405
IHB100,Noncovalent,-0.06527813639007185,1.4580226900578779,1.5403932231755677,0.48933749090392836,0.28534386281238133,0.1916314611552593,-0.024098974242825606,0.2149498763669089,0.42436374053510617,0.25817912577409746,1.003495553669638,1.0150965415703443,-0.23758737291940954,0.027295764155253175,0.007550213445131115,-0.27004992512090814
IHB100x2,Noncovalent,-0.13704650726362705,1.3017873487624418,1.66392244657227,0.44507744172582164,0.3058750252628974,0.09089214754538943,-0.080481289404316,0.36573887939264865,0.36250876307834445,0.007207070870127525,0.7583369140806934,1.0828229821050928,-0.4244947623474365,0.06899179864060595,0.05188642470108833,-0.23945259432680197
IL16,Noncovalent,0.2460893040778309,3.8247718813222518,3.4687490042436115,2.50576808253041,0.8327474289743675,1.4130780150132756,0.4952568009548175,1.2449668464000778,0.8825405449671431,1.6580886930589234,2.4270010186506985,2.6287960212466173,0.6401646654695057,0.7832339743243875,0.9127367361989984,0.3505868769947531
NBC10,Noncovalent,0.028423216166508735,3.49759110038056,2.65914411881051,2.7016284131910093,0.34496447824775744,0.8893803986806867,0.4291050184717737,0.5020240891579623,0.029202468010557717,2.3672347320026246,1.7864708324035354,2.670165667924642,1.4330578519854416,0.009920222169523804,0.1389806246546071,-0.20999673735678764
NC11,Noncovalent,0.012652085609808546,0.23396307388683726,0.7366228807801659,0.062472926473346305,-0.014540130413616258,0.007976415542336832,0.011932737276783078,0.026172347691729516,-0.06019435971758396,0.023168767890630267,-0.011960182249349825,0.43600066202678994,0.11293212709489477,0.007539378009004138,-0.031224375125920998,-0.03022535711051694
O24,Noncovalent,0.005244159427654715,0.36645962903253476,0.7247260708025961,-0.1442673433922546,-0.26317778194494307,-0.07626242910590979,0.021491736698194857,-0.31873895850380135,-0.14087865366231603,-0.28956740526937624,-0.26475064490632,0.26585308230432353,-0.4209953322163442,-0.09611103225243563,-0.17882089634604917,-0.20412851972802257
O24x4,Noncovalent,0.02388089818917993,-0.24254593171988978,0.23821932884905891,-0.18908744594315643,-0.2402682305126449,-0.04268728151072879,-0.029448795847566333,-0.2556712761211355,-0.18892198803651775,-0.344265576320916,-0.36113794255223325,-0.03548514349691819,-0.33107304528848097,-0.12957485268768984,-0.16075160329180213,-0.13381305929065748
PNICO23,Noncovalent,-0.12207300297691233,-1.821950744696089,-1.52309552713476,-1.2684323778344657,0.24929791876870805,0.07140951410458211,0.04459173993780441,0.2692486275800943,0.2686796511084676,-0.40949567998610414,-0.7976340504827494,-1.2241334911061397,0.023418072391996177,-0.05692622712724167,-0.1448427681107479,0.0358522936691055
RG10N,Noncovalent,0.0287221907834852,0.34347913317424716,0.6167240625620757,0.10816317950913447,0.11926281178084076,0.1498351521863635,0.061193865507659824,0.12140997446413326,-0.0583847344922251,0.09095015578381326,0.10858959651878317,0.3444068006841955,0.13371666891596481,0.0816594671825297,0.11887764233681133,0.03672628017371702
RG18,Noncovalent,-0.04944607672253737,-0.8079206684886148,-2.0238246153194503,-0.4473144147894686,0.001958108385022072,-0.035992343296479684,-0.05121141772762753,-0.40125536232403725,0.03217841386388854,-0.3531506359106189,-0.11914921196303742,-1.3417834002382825,-0.20970235721624148,-0.02906202755428501,0.054276153112658015,-0.04502235836650807
S22,Noncovalent,-0.00578529792710869,-3.784760422210589,-2.6047497580144863,-2.4723463856541126,-0.5092257066371192,-0.6325665957306659,-0.2510507986429035,-0.353136450087203,-0.1725226201258721,-2.3802380464287225,-2.018140450138855,-2.6307302532430823,-1.12237549060457,-0.03794857270340342,-0.13203707226143158,0.14794882742612708
S66,Noncovalent,0.0642045267473416,3.259575307291904,2.3896088614582904,2.0973781880854645,0.27637553338942034,0.4946823885156226,0.2018503433447537,0.26225835577095524,-0.12293329008171967,2.0641591875767182,1.652123643847742,2.401954551304938,1.0279414902954238,-0.007634057548192039,0.021689420241650968,-0.05554877771302939
S66Rel7,Noncovalent,-0.01474240415505027,-0.963752797285133,-0.46907914862701305,-0.5975239506834059,-0.11367703375390106,-0.10901385261495287,0.023918530469726,0.10766934266550915,0.16151592927692565,-0.6365589056750635,-0.5131684220046101,-0.5465626647237136,-0.259766919096039,0.017146184726692156,0.006874506596730784,0.049742700949792794
SW49Bind22,Noncovalent,0.4121007372440484,3.5449842146800363,2.25963641875168,1.0692976217245231,0.285716643935886,-0.00926035982462717,-0.6053643281314635,0.612959018261119,0.0588379095864312,1.649458134521103,2.9070420076358165,2.1327317493257545,-0.026770130011700175,0.2712485773098839,0.2634095492619931,0.3617891979190693
SW49Rel28,Noncovalent,-0.035664716063999846,0.23855973443398693,0.19552976926768945,0.23516635142974504,-0.06948094169519954,0.03068625766640489,0.04384781841125877,0.007330695657815532,-0.0400848681923351,0.17791907672063761,0.09831663800739657,0.2139975658436399,0.10856097020499124,-0.04105905643196852,-0.02356654183823436,0.013397033344439901
Shields38,Noncovalent,-0.04852668642153155,4.129755340323663,4.7600780747806954,-2.210448465529332,-0.5377008745472198,-1.8013404206614363,-1.5749572955092481,-0.14479967707686742,-0.4505173305234303,0.24304919889861268,4.091743967181304,3.7128063796893978,-2.0396948296986497,-0.3545911544578101,-0.5405822114653344,-0.29120429869203074
TA13,Noncovalent,-0.34767344871197026,-1.8491034108237123,-0.48228419865420047,-2.0562483235686497,-1.2419610552120344,-1.2677648240076753,-1.0606342763842103,-1.0373115255810232,-1.399965879650685,-2.0051096465426785,-1.705945832223871,-0.7172472966509821,-1.641823202245739,-0.9787154294242373,-1.2911134668358089,-0.24650689600298675
WATER27,Noncovalent,-0.3431229638266959,-5.982537682823492,-6.480502413745019,1.9242130164342666,0.6976853760390197,2.3581848355247197,2.0689522739789767,-0.33916167548178044,0.2664390350605408,-0.8834109869228293,-5.817133362287274,-5.249081870479368,2.211293836351634,0.2802902074166339,0.6795629442622162,-0.018060007201379333
X40,Noncovalent,-0.007256536814886907,1.9718045088134208,1.7739074656451699,1.2432944277576294,0.2242234422993504,0.30881456669955987,0.18771552155778354,0.38479765109807884,-0.04025488023802885,1.1326412315738967,1.0291308863352184,1.6663898684192777,0.5324725601634874,0.08676098943292858,0.07732766147069389,-0.08876773843616206
X40x5,Noncovalent,-0.12392838745186832,2.4580395270413136,1.9195087220870175,1.5050651391978431,0.261778347288483,0.2855731099363055,0.07652014783362947,0.2532348478336011,0.012258990301153525,1.159504797383641,1.1597175240457132,1.8328316275086984,0.4687711422011953,0.1559884844547165,0.27599057437025415,-0.05754391370121775
XB25,Noncovalent,0.1012573006832498,1.0544411771995101,1.4060202375180721,0.815342600349074,0.23175551374765654,0.4791339026000982,0.5477667272500891,0.6538373644009079,0.2833788207128588,0.3578601766723473,0.68197212314171,1.2670330763677282,0.1386712883734146,0.4182602928704399,0.5018982570634346,-0.00017756002729998554
AE11,Thermochemistry,410.0970599882368,151.39802696430442,2875.682625563466,9.080909814944873,29.55852629605215,49.892956563911866,-155.34612606907137,-187.9124969095415,-683.8791099936193,408.8472715312964,-1157.1901055211465,258.8622459105364,188.41781922768462,368.85921659468755,418.286943316121,502.753846274964
