Dataset,Datatype,wB97M2,B3LYP,BMK,CAMB3LYP,CF22D,M052X,M062X,M08HX,MN15,PBE0,PW6B95,SOGGA11X,r2SCAN0,wB97M-V,wB97X-V,revDSD-PBEP86-D4
HCP32,Noncovalent,1.0319848658036415,2.0204488630651203,1.8305297434807686,1.270837108662215,1.856239934206846,1.5679961300561622,1.0558944781950794,0.970890952663696,1.5066167346694128,2.750437621020669,1.7161595776149334,1.6004231600515928,2.7670835576815924,0.8786470060229522,0.7833675695841514,1.127587014788405
HEAVY28,Noncovalent,1.5901897124032192,6.900345921962796,6.636766470299814,5.099521200526792,1.2192672974957204,1.8943713788331955,1.8162854588771982,1.5747882885001343,1.7045457506276178,3.2398602762024824,3.3865271829941124,5.482149529089715,2.793425496352312,0.9455152408386444,0.9196889248230391,0.5527320961447119
HSG,Noncovalent,1.0840162702800493,20.675040044032407,19.31517762794112,13.774450901744693,1.2261541585141649,4.446012072831121,3.826190419796988,4.760015395655631,1.7406291451661537,13.355772497167758,11.712934058177611,17.925757679545782,7.817616184455523,0.6874702509780405,0.9414493521474445,0.5473579392084851
HW30,Noncovalent,0.7002198404540096,7.633696794286791,7.7794365925576905,3.555765028155066,1.4918832541680804,1.8379205001383991,2.1413178777819373,1.8824619401989588,2.352896494570152,3.1313894481368107,2.963121641411213,6.7329083105501,1.3801551762603292,1.0061058442396569,0.7955648163264355,0.6767679428387977
HW6Cl5,Noncovalent,0.7943614964537388,15.092061487535537,9.244718893243178,2.0326020008162113,2.232756811949519,7.00359519940807,8.00272443946291,6.485172957065951,5.822834852409427,2.4796614514104376,7.2756904776716365,7.541942472654127,5.619420665181217,0.5606136650784055,0.9332798808805662,0.40215578943672453
HW6F,Noncovalent,0.6119626062914159,9.424697488994648,3.6020206279694036,1.8918839028749175,2.4962355790887805,8.701449389915627,8.621948379544401,4.050387370367598,4.737290792157103,2.2990406182828997,4.906965239108324,2.3553704070847763,8.625337236156556,0.2727809234274805,0.23584121757629792,0.945661816449278
He3,Noncovalent,0.5887253390007807,1.3189510379519382,3.4301126932771475,1.4128612785625152,2.6617464979506065,2.0721579352667634,1.7477007408843321,1.1590229037130426,1.4755988131919457,0.9524999355866574,1.0081253646651296,1.3297162203665802,2.675437941421136,1.0384393456809746,0.8098202787205553,0.45904423711806436
IHB100,Noncovalent,0.4308790547275674,4.951288332814471,5.143329960592731,2.530535342362283,1.4556844302577046,1.9579084483991787,1.4689890388263245,1.8732761449394597,1.9612413193168232,2.3712352422744205,3.4408408836525894,3.6030068978342364,1.9498449872545847,0.8117852125892414,0.8619357139563536,0.9881404385377426
IHB100x2,Noncovalent,0.46773755493613534,3.7530882499979805,4.660638059301147,1.9091778634765177,1.4308969742066542,1.4944243553634282,1.1873893189407085,1.6153133785080285,1.688944165612265,1.7740514214645853,2.32059027355136,3.2149601085018333,1.989823752084051,0.8617030069918789,0.9429826078925153,0.8445622294473804
IL16,Noncovalent,0.6685572954703164,10.390858531417477,9.423641802038707,6.8074861628384244,2.262346878549756,3.8389462701192816,1.4360255623134737,3.3822342295551473,2.665289477096531,4.50457323383218,6.593497605323131,7.1417194050494786,1.7391522114532567,2.12783237189849,2.479655936759495,0.9524486047425559
NBC10,Noncovalent,0.44513515433047995,23.037089839489617,17.514609399172706,17.79443470702656,2.4180562139124366,5.857956392803827,2.8917474445333813,3.650867107443422,1.8200148174847757,15.591931025433743,11.768850052225481,17.5872034817357,9.43891996917037,0.6656578494657139,1.1962921068149044,1.4843670820979158
NC11,Noncovalent,0.5993998593320401,4.586687424189695,13.548550097934152,2.826404055216694,1.058034501402201,1.4269872695330186,1.940587551470972,2.0322791412749517,1.4335411432504563,1.8027432110100967,1.8137854225185213,8.01926870089354,2.2647409860890875,0.8334983089222473,0.7025600722865905,0.567581322141248
O24,Noncovalent,0.5809289939773761,8.619952766498137,16.526660189405884,4.860740465891324,0.9472081773577135,1.4036427987525602,2.1659301947880745,3.188673995519147,1.2608471506326975,4.169128138477452,2.9026058201842786,12.385993976599453,2.7318542489624686,0.9122362485516136,0.6245170089249696,0.43085319942433714
O24x4,Noncovalent,0.5004830842412784,7.074477054833004,11.144065797592352,4.072279911195256,1.051708415908215,2.0762019624387595,1.8507598575347197,2.049130305661766,1.7765673919439307,3.654176203713487,2.605312326453828,8.217447103431141,2.4500955324717237,0.8586849099268208,0.7193949977692726,0.631410608214674
PNICO23,Noncovalent,0.8567269150832673,8.438865116819173,7.054635121689207,5.875092824277625,1.50671202025642,1.4398791504114345,1.056012788779937,1.9224193264390361,1.3017356836766512,3.2220417446256726,3.784719188722973,5.669910367499437,2.2271426392467624,1.0593236133542328,0.8575106290987844,0.2927814205503886
RG10N,Noncovalent,0.5021086688788787,3.4071530444082687,5.80283514642251,2.0058780662984517,1.3091298623999226,1.5382723583454327,0.9599051396555711,1.5655236204868277,1.470223103372141,1.524931210879535,1.5870054855167415,3.340136305779631,1.3956163096227787,0.8731266986616919,1.198515715609194,0.6204798166070774
